Date Time Value
20170311 0620 12.8
20170311 0625 12.5
20170311 0630 12.4
20170311 0635 12.5
20170311 0640 12.4
20170311 0645 12.4
20170311 0650 12.4
20170311 0655 12.8
20170311 0700 12.9
20170311 0705 12.6
20170311 0710 12.5
20170311 0715 12.5
20170311 0720 12.3
20170311 0725 12.1
20170311 0730 11.6
20170311 0735 11.5
20170311 0740 12.0
20170311 0745 12.4
20170311 0750 12.2
20170311 0755 12.0
20170311 0800 11.6
20170311 0805 11.5
20170311 0810 11.5
20170311 0815 11.5
20170311 0820 11.6
20170311 0825 11.1
20170311 0830 10.9
20170311 0835 10.6
20170311 0840 11.2
20170311 0845 10.8
20170311 0850 11.4
20170311 0855 11.0
20170311 0900 11.2
20170311 0905 10.6
20170311 0910 10.5
20170311 0915 11.3
20170311 0920 11.3
20170311 0925 10.6
20170311 0930 10.5
20170311 0935 10.6
20170311 0940 11.3
20170311 0945 10.6
20170311 0950 10.5
20170311 0955 10.3
20170311 1000 9.9
20170311 1005 9.8
20170311 1010 10.2
20170311 1015 10.1
20170311 1020 10.1
20170311 1025 10.1
20170311 1030 10.0
20170311 1035 10.0
20170311 1040 9.7
20170311 1045 9.5
20170311 1050 9.4
20170311 1055 9.7
20170311 1100 9.8
20170311 1105 9.7
20170311 1110 9.7
20170311 1115 9.7
20170311 1120 9.8
20170311 1125 9.8
20170311 1130 9.7
20170311 1135 9.6
20170311 1140 9.5
20170311 1145 9.6
20170311 1150 9.5
20170311 1155 9.6
20170311 1200 9.0
20170311 1205 8.9
20170311 1210 9.0
20170311 1215 8.8
20170311 1220 9.0
20170311 1225 10.0
20170311 1230 10.2
20170311 1235 10.1
20170311 1240 9.4
20170311 1245 8.7
20170311 1250 8.6
20170311 1255 8.7
20170311 1300 9.0
20170311 1305 9.3
20170311 1310 9.4
20170311 1315 10.2
20170311 1320 10.3
20170311 1325 9.4
20170311 1330 8.9
20170311 1335 8.9
20170311 1340 8.7
20170311 1345 8.7
20170311 1350 8.6
20170311 1355 8.2
20170311 1400 7.9
20170311 1405 8.3
20170311 1410 8.5
20170311 1415 8.8
20170311 1420 8.6
20170311 1425 9.0
20170311 1430 9.1
20170311 1435 9.0
20170311 1440 8.7
20170311 1445 8.4
20170311 1450 8.8
20170311 1455 9.3
20170311 1500 9.8
20170311 1505 10.1
20170311 1510 10.4
20170311 1515 11.0
20170311 1520 11.4
20170311 1525 12.4
20170311 1530 13.7
20170311 1535 13.8
20170311 1540 14.1
20170311 1545 13.6
20170311 1550 13.8
20170311 1555 14.1
20170311 1600 14.4
20170311 1605 14.7
20170311 1610 15.2
20170311 1615 15.4
20170311 1620 15.8
20170311 1625 15.5
20170311 1630 15.9
20170311 1635 15.8
20170311 1640 16.0
20170311 1645 16.3
20170311 1650 16.8
20170311 1655 17.2
20170311 1700 16.9
20170311 1705 16.4
20170311 1710 15.9
20170311 1715 16.3
20170311 1720 16.1
20170311 1725 16.5
20170311 1730 16.6
20170311 1735 16.9
20170311 1740 17.3
20170311 1745 17.4
20170311 1750 17.3
20170311 1755 17.8
20170311 1800 17.9
20170311 1805 17.7
20170311 1810 17.5
20170311 1815 17.3
20170311 1820 17.4
20170311 1825 17.2
20170311 1830 17.1
20170311 1835 17.6
20170311 1840 17.0
20170311 1845 17.2
20170311 1850 17.2
20170311 1855 17.4
20170311 1900 17.5
20170311 1905 17.3
20170311 1910 17.1
20170311 1915 17.0
20170311 1920 17.1
20170311 1925 17.4
20170311 1930 17.6
20170311 1935 17.7
20170311 1940 17.9
20170311 1945 18.4
20170311 1950 18.3
20170311 1955 18.0
20170311 2000 18.2
20170311 2005 18.1
20170311 2010 18.0
20170311 2015 17.8
20170311 2020 17.9
20170311 2025 18.1
20170311 2030 18.4
20170311 2035 18.3
20170311 2040 18.3
20170311 2045 18.1
20170311 2050 17.6
20170311 2055 18.1
20170311 2100 18.0
20170311 2105 18.0
20170311 2110 17.9
20170311 2115 17.8
20170311 2120 17.9
20170311 2125 17.9
20170311 2130 17.9
20170311 2135 18.0
20170311 2140 18.0
20170311 2145 17.9
20170311 2150 18.2
20170311 2155 17.8
20170311 2200 18.0
20170311 2205 17.8
20170311 2210 17.8
20170311 2215 18.4
20170311 2220 18.4
20170311 2225 19.1
20170311 2230 19.7
20170311 2235 19.1
20170311 2240 18.2
20170311 2245 17.6
20170311 2250 18.3
20170311 2255 18.9
20170311 2300 19.3
20170311 2305 19.3
20170311 2310 20.0
20170311 2315 20.5
20170311 2320 20.3
20170311 2325 19.6
20170311 2330 19.8
20170311 2335 19.1
20170311 2340 19.2
20170311 2345 18.7
20170311 2350 18.8
20170311 2355 18.7
20170312 0000 18.7
20170312 0005 18.2
20170312 0010 17.8
20170312 0015 17.5
20170312 0020 17.5
20170312 0025 17.5
20170312 0030 17.3
20170312 0035 17.1
20170312 0040 17.5
20170312 0045 17.7
20170312 0050 17.5
20170312 0055 17.5
20170312 0100 17.8
20170312 0105 18.2
20170312 0110 18.3
20170312 0115 18.7
20170312 0120 18.7
20170312 0125 18.9
20170312 0130 19.0
20170312 0135 18.8
20170312 0140 18.1
20170312 0145 17.4
20170312 0150 17.2
20170312 0155 17.2
20170312 0200 16.9
20170312 0205 16.3
20170312 0210 15.8
20170312 0215 16.0
20170312 0220 15.3
20170312 0225 15.0
20170312 0230 15.0
20170312 0235 14.9
20170312 0240 14.8
20170312 0245 14.7
20170312 0250 14.9
20170312 0255 15.0
20170312 0300 14.5
20170312 0305 14.2
20170312 0310 14.7
20170312 0315 14.6
20170312 0320 14.9
20170312 0325 14.8
20170312 0330 14.6
20170312 0335 14.5
20170312 0340 14.4
20170312 0345 14.5
20170312 0350 13.6
20170312 0355 13.9
20170312 0400 13.9
20170312 0405 14.4
20170312 0410 14.4
20170312 0415 16.7
20170312 0420 15.9
20170312 0425 14.4
20170312 0430 14.6
20170312 0435 15.1
20170312 0440 17.2
20170312 0445 19.2
20170312 0450 19.2
20170312 0455 18.6
20170312 0500 16.6
20170312 0505 16.0
20170312 0510 16.2
20170312 0515 19.7
20170312 0520 17.8
20170312 0525 15.5
20170312 0530 15.3
20170312 0535 15.1
20170312 0540 14.9
20170312 0545 14.4
20170312 0550 14.6
20170312 0555 14.6
20170312 0600 15.0
20170312 0605 15.1
20170312 0610 15.4
20170312 0615 15.4
20170312 0620 14.6
20170312 0625 13.7
20170312 0630 14.2
20170312 0635 14.6
20170312 0640 14.1
20170312 0645 14.0
20170312 0650 13.8
20170312 0655 13.7
20170312 0700 14.3
20170312 0705 14.1
20170312 0710 14.0
20170312 0715 14.2
20170312 0720 14.3
20170312 0725 14.5
20170312 0730 14.6
20170312 0735 14.0
20170312 0740 14.7
20170312 0745 15.6
20170312 0750 15.8
20170312 0755 14.6
20170312 0800 14.7
20170312 0805 14.7
20170312 0810 14.5
20170312 0815 14.5
20170312 0820 14.0
20170312 0825 13.8
20170312 0830 13.7
20170312 0835 14.0
20170312 0840 14.0
20170312 0845 13.2
20170312 0850 12.6
20170312 0855 12.2
20170312 0900 12.4
20170312 0905 11.9
20170312 0910 12.8
20170312 0915 12.7
20170312 0920 13.5
20170312 0925 13.4
20170312 0930 13.2
20170312 0935 12.1
20170312 0940 12.0
20170312 0945 13.0
20170312 0950 13.0
20170312 0955 12.7
20170312 1000 13.3
20170312 1005 13.2
20170312 1010 13.4
20170312 1015 13.7
20170312 1020 13.8
20170312 1025 13.5
20170312 1030 13.3
20170312 1035 13.4
20170312 1040 13.4
20170312 1045 13.5
20170312 1050 13.1
20170312 1055 13.1
20170312 1100 12.7
20170312 1105 12.3
20170312 1110 12.6
20170312 1115 12.4
20170312 1120 12.4
20170312 1125 12.3
20170312 1130 12.1
20170312 1135 11.9
20170312 1140 11.7
20170312 1145 11.7
20170312 1150 11.4
20170312 1155 11.9
20170312 1200 12.0
20170312 1205 12.1
20170312 1210 12.4
20170312 1215 13.2
20170312 1220 13.6
20170312 1225 13.6
20170312 1230 13.5
20170312 1235 13.6
20170312 1240 13.6
20170312 1245 13.4
20170312 1250 12.9
20170312 1255 12.2
20170312 1300 12.0
20170312 1305 11.8
20170312 1310 12.0
20170312 1315 12.0
20170312 1320 12.3
20170312 1325 12.1
20170312 1330 11.5
20170312 1335 11.5
20170312 1340 11.7
20170312 1345 11.5
20170312 1350 11.1
20170312 1355 10.7
20170312 1400 10.9
20170312 1405 10.9
20170312 1410 11.2
20170312 1415 11.6
20170312 1420 11.1
20170312 1425 11.4
20170312 1430 11.4
20170312 1435 11.2
20170312 1440 11.2
20170312 1445 10.9
20170312 1450 10.7
20170312 1455 11.0
20170312 1500 11.3
20170312 1505 11.5
20170312 1510 11.9
20170312 1515 12.3
20170312 1520 12.6
20170312 1525 12.9
20170312 1530 13.2
20170312 1535 13.4
20170312 1540 13.8
20170312 1545 14.1
20170312 1550 14.5
20170312 1555 15.0
20170312 1600 15.4
20170312 1605 15.7
20170312 1610 14.9
20170312 1615 13.8
20170312 1620 13.6
20170312 1625 13.4
20170312 1630 13.5
20170312 1635 13.3
20170312 1640 13.2
20170312 1645 13.4
20170312 1650 13.1
20170312 1655 13.2
20170312 1700 13.3
20170312 1705 13.5
20170312 1710 13.8
20170312 1715 13.7
20170312 1720 13.7
20170312 1725 14.0
20170312 1730 14.0
20170312 1735 14.5
20170312 1740 14.9
20170312 1745 15.3
20170312 1750 15.4
20170312 1755 15.2
20170312 1800 15.2
20170312 1805 14.5
20170312 1810 14.1
20170312 1815 14.6
20170312 1820 14.5
20170312 1825 14.7
20170312 1830 14.5
20170312 1835 14.4
20170312 1840 14.1
20170312 1845 14.4
20170312 1850 14.5
20170312 1855 14.5
20170312 1900 14.6
20170312 1905 14.5
20170312 1910 14.9
20170312 1915 14.7
20170312 1920 15.0
20170312 1925 15.0
20170312 1930 15.5
20170312 1935 15.1
20170312 1940 14.8
20170312 1945 15.0
20170312 1950 14.8
20170312 1955 15.1
20170312 2000 14.5
20170312 2005 14.8
20170312 2010 14.9
20170312 2015 14.9
20170312 2020 15.1
20170312 2025 15.1
20170312 2030 14.4
20170312 2035 14.7
20170312 2040 14.6
20170312 2045 14.4
20170312 2050 14.9
20170312 2055 15.4
20170312 2100 15.2
20170312 2105 15.4
20170312 2110 15.6
20170312 2115 14.6
20170312 2120 14.7
20170312 2125 14.5
20170312 2130 15.1
20170312 2135 15.4
20170312 2140 14.6
20170312 2145 14.5
20170312 2150 15.2
20170312 2155 15.0
20170312 2200 14.9
20170312 2205 14.5
20170312 2210 13.9
20170312 2215 14.2
20170312 2220 13.7
20170312 2225 13.8
20170312 2230 14.0
20170312 2235 14.1
20170312 2240 14.0
20170312 2245 13.9
20170312 2250 14.0
20170312 2255 14.1
20170312 2300 14.1
20170312 2305 14.1
20170312 2310 14.2
20170312 2315 14.1
20170312 2320 14.0
20170312 2325 14.0
20170312 2330 14.0
20170312 2335 13.9
20170312 2340 14.0
20170312 2345 13.7
20170312 2350 13.7
20170312 2355 13.7
20170313 0000 13.7
20170313 0005 13.7
20170313 0010 13.3
20170313 0015 13.4
20170313 0020 13.4
20170313 0025 13.4
20170313 0030 13.4
20170313 0035 13.5
20170313 0040 13.4
20170313 0045 13.3
20170313 0050 13.2
20170313 0055 13.2
20170313 0100 13.3
20170313 0105 13.2
20170313 0110 13.2
20170313 0115 13.1
20170313 0120 13.3
20170313 0125 13.3
20170313 0130 13.3
20170313 0135 13.2
20170313 0140 13.0
20170313 0145 12.9
20170313 0150 13.0
20170313 0155 12.9
20170313 0200 12.5
20170313 0205 12.5
20170313 0210 12.7
20170313 0215 12.6
20170313 0220 12.4
20170313 0225 12.4
20170313 0230 12.5
20170313 0235 12.5
20170313 0240 12.8
20170313 0245 12.7
20170313 0250 12.6
20170313 0255 12.4
20170313 0300 12.1
20170313 0305 11.9
20170313 0310 11.9
20170313 0315 12.4
20170313 0320 12.2
20170313 0325 12.5
20170313 0330 12.8
20170313 0335 12.7
20170313 0340 12.2
20170313 0345 12.1
20170313 0350 11.9
20170313 0355 11.2
20170313 0400 11.9
20170313 0405 12.3
20170313 0410 12.2
20170313 0415 12.0
20170313 0420 12.3
20170313 0425 12.3
20170313 0430 12.5
20170313 0435 12.0
20170313 0440 12.2
20170313 0445 12.4
20170313 0450 12.4
20170313 0455 12.3
20170313 0500 12.7
20170313 0505 12.6
20170313 0510 12.5
20170313 0515 12.6
20170313 0520 12.2
20170313 0525 12.0
20170313 0530 11.8
20170313 0535 11.7
20170313 0540 12.0
20170313 0545 12.1
20170313 0550 12.1
20170313 0555 12.0
20170313 0600 11.9
20170313 0605 12.1
20170313 0610 12.3
20170313 0615 12.2
20170313 0620 12.1
20170313 0625 12.6
20170313 0630 12.4
20170313 0635 12.4
20170313 0640 12.0
20170313 0645 12.2
20170313 0650 12.0
20170313 0655 11.8
20170313 0700 11.5
20170313 0705 11.8
20170313 0710 11.9
20170313 0715 11.7
20170313 0720 11.5
20170313 0725 11.9
20170313 0730 11.7
20170313 0735 11.5
20170313 0740 11.4
20170313 0745 11.3
20170313 0750 11.4
20170313 0755 11.2
20170313 0800 11.5
20170313 0805 11.5
20170313 0810 11.4
20170313 0815 11.6
20170313 0820 11.7
20170313 0825 11.8
20170313 0830 11.8
20170313 0835 11.8
20170313 0840 12.3
20170313 0845 12.3
20170313 0850 12.3
20170313 0855 12.3
20170313 0900 12.1
20170313 0905 12.1
20170313 0910 11.9
20170313 0915 11.9
20170313 0920 11.6
20170313 0925 11.5
20170313 0930 11.7
20170313 0935 11.8
20170313 0940 12.0
20170313 0945 11.9
20170313 0950 12.0
20170313 0955 12.3
20170313 1000 12.5
20170313 1005 13.2
20170313 1010 13.2
20170313 1015 13.1
20170313 1020 13.0
20170313 1025 13.0
20170313 1030 13.0
20170313 1035 12.8
20170313 1040 12.8
20170313 1045 12.8
20170313 1050 12.9
20170313 1055 12.7
20170313 1100 12.7
20170313 1105 12.7
20170313 1110 12.5
20170313 1115 12.6
20170313 1120 12.7
20170313 1125 12.7
20170313 1130 12.7
20170313 1135 12.7
20170313 1140 12.7
20170313 1145 12.7
20170313 1150 12.7
20170313 1155 12.7
20170313 1200 12.7
20170313 1205 12.6
20170313 1210 12.7
20170313 1215 12.6
20170313 1220 12.6
20170313 1225 12.6
20170313 1230 12.6
20170313 1235 12.5
20170313 1240 12.6
20170313 1245 12.5
20170313 1250 12.6
20170313 1255 12.5
20170313 1300 12.3
20170313 1305 12.3
20170313 1310 12.3
20170313 1315 12.2
20170313 1320 12.2
20170313 1325 12.2
20170313 1330 12.2
20170313 1335 12.2
20170313 1340 12.2
20170313 1345 12.2
20170313 1350 12.2
20170313 1355 12.2
20170313 1400 12.2
20170313 1405 12.2
20170313 1410 12.2
20170313 1415 12.2
20170313 1420 12.2
20170313 1425 12.2
20170313 1430 12.1
20170313 1435 12.1
20170313 1440 12.1
20170313 1445 12.1
20170313 1450 12.0
20170313 1455 12.1
20170313 1500 12.0
20170313 1505 12.0
20170313 1510 12.0
20170313 1515 12.0
20170313 1520 12.2
20170313 1525 12.1
20170313 1530 12.2
20170313 1535 12.3
20170313 1540 12.3
20170313 1545 12.2
20170313 1550 12.2
20170313 1555 12.2
20170313 1600 12.3
20170313 1605 12.5
20170313 1610 12.4
20170313 1615 12.6
20170313 1620 12.7
20170313 1625 12.5
20170313 1630 12.5
20170313 1635 12.6
20170313 1640 12.7
20170313 1645 13.0
20170313 1650 13.0
20170313 1655 13.0
20170313 1700 13.0
20170313 1705 13.1
20170313 1710 13.3
20170313 1715 13.1
20170313 1720 13.1
20170313 1725 13.4
20170313 1730 13.4
20170313 1735 13.4
20170313 1740 13.6
20170313 1745 13.6
20170313 1750 13.5
20170313 1755 13.6
20170313 1800 13.5
20170313 1805 13.2
20170313 1810 13.2
20170313 1815 13.3
20170313 1820 13.4
20170313 1825 13.2
20170313 1830 13.1
20170313 1835 13.2
20170313 1840 13.1
20170313 1845 13.7
20170313 1850 13.8
20170313 1855 13.5
20170313 1900 13.3
20170313 1905 13.5
20170313 1910 13.0
20170313 1915 13.4
20170313 1920 12.9
20170313 1925 13.0
20170313 1930 13.0
20170313 1935 13.2
20170313 1940 13.1
20170313 1945 13.2
20170313 1950 13.3
20170313 1955 13.2
20170313 2000 13.3
20170313 2005 13.5
20170313 2010 13.4
20170313 2015 13.9
20170313 2020 13.7
20170313 2025 13.4
20170313 2030 13.5
20170313 2035 13.0
20170313 2040 13.3
20170313 2045 13.2
20170313 2050 13.4
20170313 2055 13.8
20170313 2100 13.5
20170313 2105 13.3
20170313 2110 13.5
20170313 2115 13.4
20170313 2120 13.6
20170313 2125 13.8
20170313 2130 13.6
20170313 2135 13.7
20170313 2140 13.8
20170313 2145 14.3
20170313 2150 14.9
20170313 2155 16.3
20170313 2200 15.2
20170313 2205 14.7
20170313 2210 14.4
20170313 2215 14.2
20170313 2220 14.0
20170313 2225 14.9
20170313 2230 15.2
20170313 2235 15.3
20170313 2240 14.8
20170313 2245 15.1
20170313 2250 14.9
20170313 2255 14.8
20170313 2300 15.0
20170313 2305 15.3
20170313 2310 15.4
20170313 2315 15.5
20170313 2320 15.6
20170313 2325 15.8
20170313 2330 15.6
20170313 2335 15.9
20170313 2340 15.7
20170313 2345 15.7
20170313 2350 15.9
20170313 2355 16.1
20170314 0000 16.0
20170314 0005 16.0
20170314 0010 15.9
20170314 0015 15.4
20170314 0020 14.7
20170314 0025 14.3
20170314 0030 14.1
20170314 0035 14.0
20170314 0040 13.7
20170314 0045 13.5
20170314 0050 13.6
20170314 0055 13.7
20170314 0100 13.5
20170314 0105 13.5
20170314 0110 13.3
20170314 0115 13.2
20170314 0120 13.1
20170314 0125 13.0
20170314 0130 13.1
20170314 0135 12.9
20170314 0140 12.8
20170314 0145 12.8
20170314 0150 12.7
20170314 0155 12.6
20170314 0200 12.6
20170314 0205 12.5
20170314 0210 12.5
20170314 0215 12.5
20170314 0220 12.5
20170314 0225 12.5
20170314 0230 12.3
20170314 0235 12.4
20170314 0240 12.2
20170314 0245 12.3
20170314 0250 12.3
20170314 0255 12.2
20170314 0300 12.3
20170314 0305 12.2
20170314 0310 12.0
20170314 0315 12.0
20170314 0320 12.0
20170314 0325 12.0
20170314 0330 12.1
20170314 0335 12.1
20170314 0340 12.0
20170314 0345 11.9
20170314 0350 11.8
20170314 0355 11.8
20170314 0400 11.7
20170314 0405 11.7
20170314 0410 11.7
20170314 0415 11.8
20170314 0420 11.9
20170314 0425 11.9
20170314 0430 11.8
20170314 0435 11.8
20170314 0440 11.7
20170314 0445 11.8
20170314 0450 11.9
20170314 0455 11.9
20170314 0500 11.7
20170314 0505 11.7
20170314 0510 11.7
20170314 0515 11.8
20170314 0520 11.8
20170314 0525 11.8
20170314 0530 11.7
20170314 0535 11.7
20170314 0540 11.8
20170314 0545 11.8
20170314 0550 11.7
20170314 0555 11.6
20170314 0600 11.7
20170314 0605 11.8
20170314 0610 11.7
20170314 0615 11.7
20170314 0620 11.8
20170314 0625 12.0
20170314 0630 11.9
20170314 0635 11.9
20170314 0640 11.8
20170314 0645 11.9
20170314 0650 11.8
20170314 0655 11.7
20170314 0700 11.7
20170314 0705 11.6
20170314 0710 11.9
20170314 0715 11.9
20170314 0720 11.9
20170314 0725 11.8
20170314 0730 11.7
20170314 0735 11.7
20170314 0740 11.8
20170314 0745 11.9
20170314 0750 11.9
20170314 0755 11.9
20170314 0800 11.9
20170314 0805 11.8
20170314 0810 11.8
20170314 0815 11.7
20170314 0820 11.7
20170314 0825 11.7
20170314 0830 11.6
20170314 0835 11.7
20170314 0840 11.6
20170314 0845 11.6
20170314 0850 11.6
20170314 0855 11.7
20170314 0900 11.8
20170314 0905 11.7
20170314 0910 11.7
20170314 0915 11.7
20170314 0920 11.7
20170314 0925 11.7
20170314 0930 11.6
20170314 0935 11.7
20170314 0940 11.7
20170314 0945 11.7
20170314 0950 11.7
20170314 0955 11.6
20170314 1000 11.6
20170314 1005 11.6
20170314 1010 11.7
20170314 1015 11.7
20170314 1020 11.8
20170314 1025 11.6
20170314 1030 11.5
20170314 1035 11.4
20170314 1040 11.5
20170314 1045 11.6
20170314 1050 11.6
20170314 1055 11.6
20170314 1100 11.5
20170314 1105 11.5
20170314 1110 11.5
20170314 1115 11.5
20170314 1120 11.7
20170314 1125 11.7
20170314 1130 11.7
20170314 1135 11.7
20170314 1140 11.6
20170314 1145 11.5
20170314 1150 11.4
20170314 1155 11.4
20170314 1200 11.4
20170314 1205 11.5
20170314 1210 11.5
20170314 1215 11.5
20170314 1220 11.5
20170314 1225 11.4
20170314 1230 11.5
20170314 1235 11.6
20170314 1240 11.5
20170314 1245 11.5
20170314 1250 11.5
20170314 1255 11.6
20170314 1300 11.7
20170314 1305 11.6
20170314 1310 11.6
20170314 1315 11.6
20170314 1320 11.6
20170314 1325 11.5
20170314 1330 11.5
20170314 1335 11.4
20170314 1340 11.4
20170314 1345 11.2
20170314 1350 11.1
20170314 1355 11.2
20170314 1400 11.2
20170314 1405 11.2
20170314 1410 11.2
20170314 1415 11.2
20170314 1420 11.2
20170314 1425 11.2
20170314 1430 11.1
20170314 1435 11.2
20170314 1440 11.3
20170314 1445 11.4
20170314 1450 11.4
20170314 1455 11.5
20170314 1500 11.4
20170314 1505 11.6
20170314 1510 11.5
20170314 1515 11.5
20170314 1520 11.4
20170314 1525 11.6
20170314 1530 11.7
20170314 1535 11.7
20170314 1540 11.6
20170314 1545 11.6
20170314 1550 11.7
20170314 1555 11.5
20170314 1600 11.4
20170314 1605 11.5
20170314 1610 11.4
20170314 1615 11.7
20170314 1620 11.4
20170314 1625 11.4
20170314 1630 11.5
20170314 1635 11.5
20170314 1640 11.6
20170314 1645 11.5
20170314 1650 11.8
20170314 1655 11.6
20170314 1700 11.5
20170314 1705 11.8
20170314 1710 11.8
20170314 1715 11.8
20170314 1720 11.7
20170314 1725 11.9
20170314 1730 11.6
20170314 1735 12.1
20170314 1740 12.1
20170314 1745 12.2
20170314 1750 12.4
20170314 1755 12.1
20170314 1800 11.9
20170314 1805 12.0
20170314 1810 12.3
20170314 1815 12.3
20170314 1820 12.0
20170314 1825 12.0
20170314 1830 12.1
20170314 1835 12.1
20170314 1840 11.8
20170314 1845 12.3
20170314 1850 12.5
20170314 1855 12.1
20170314 1900 12.4
20170314 1905 12.3
20170314 1910 12.3
20170314 1915 12.2
20170314 1920 12.1
20170314 1925 12.1
20170314 1930 12.2
20170314 1935 12.2
20170314 1940 12.4
20170314 1945 12.4
20170314 1950 12.6
20170314 1955 12.4
20170314 2000 12.3
20170314 2005 12.3
20170314 2010 12.3
20170314 2015 12.2
20170314 2020 12.5
20170314 2025 12.6
20170314 2030 12.4
20170314 2035 12.7
20170314 2040 12.3
20170314 2045 12.4
20170314 2050 12.8
20170314 2055 12.8
20170314 2100 13.0
20170314 2105 12.6
20170314 2110 12.7
20170314 2115 12.9
20170314 2120 12.9
20170314 2125 12.9
20170314 2130 13.0
20170314 2135 12.9
20170314 2140 13.0
20170314 2145 13.0
20170314 2150 13.3
20170314 2155 12.9
20170314 2200 13.0
20170314 2205 13.1
20170314 2210 13.6
20170314 2215 13.8
20170314 2220 13.9
20170314 2225 13.8
20170314 2230 13.7
20170314 2235 13.4
20170314 2240 13.4
20170314 2245 13.5
20170314 2250 13.4
20170314 2255 13.4
20170314 2300 13.3
20170314 2305 13.5
20170314 2310 13.0
20170314 2315 13.1
20170314 2320 13.2
20170314 2325 13.3
20170314 2330 13.3
20170314 2335 13.2
20170314 2340 12.6
20170314 2345 12.9
20170314 2350 12.9
20170314 2355 12.9
20170315 0000 13.1
20170315 0005 13.2
20170315 0010 13.6
20170315 0015 13.7
20170315 0020 13.9
20170315 0025 13.7
20170315 0030 13.9
20170315 0035 13.8
20170315 0040 13.7
20170315 0045 13.4
20170315 0050 13.1
20170315 0055 13.0
20170315 0100 12.8
20170315 0105 12.7
20170315 0110 12.7
20170315 0115 12.5
20170315 0120 12.4
20170315 0125 12.4
20170315 0130 12.4
20170315 0135 12.4
20170315 0140 12.4
20170315 0145 12.3
20170315 0150 12.2
20170315 0155 12.3
20170315 0200 12.3
20170315 0205 12.1
20170315 0210 12.2
20170315 0215 12.2
20170315 0220 12.1
20170315 0225 12.2
20170315 0230 12.2
20170315 0235 12.2
20170315 0240 12.0
20170315 0245 12.1
20170315 0250 12.2
20170315 0255 12.0
20170315 0300 12.1
20170315 0305 12.1
20170315 0310 12.0
20170315 0315 12.0
20170315 0320 12.0
20170315 0325 12.0
20170315 0330 11.9
20170315 0335 12.0
20170315 0340 12.0
20170315 0345 12.1
20170315 0350 12.1
20170315 0355 12.1
20170315 0400 12.0
20170315 0405 12.2
20170315 0410 12.1
20170315 0415 12.2
20170315 0420 12.2
20170315 0425 12.0
20170315 0430 11.9
20170315 0435 12.0
20170315 0440 12.1
20170315 0445 12.0
20170315 0450 11.9
20170315 0455 11.9
20170315 0500 12.0
20170315 0505 12.1
20170315 0510 12.0
20170315 0515 12.0
20170315 0520 12.0
20170315 0525 12.1
20170315 0530 12.2
20170315 0535 12.1
20170315 0540 12.0
20170315 0545 12.0
20170315 0550 12.1
20170315 0555 11.9
20170315 0600 11.8
20170315 0605 11.8
20170315 0610 11.8
20170315 0615 11.8
20170315 0620 11.7
20170315 0625 11.6
20170315 0630 11.6
20170315 0635 11.6
20170315 0640 11.7
20170315 0645 11.6
20170315 0650 11.7
20170315 0655 11.8
20170315 0700 11.7
20170315 0705 11.7
20170315 0710 11.7
20170315 0715 11.6
20170315 0720 11.6
20170315 0725 11.6
20170315 0730 11.7
20170315 0735 11.6
20170315 0740 11.4
20170315 0745 11.6
20170315 0750 11.6
20170315 0755 11.6
20170315 0800 11.5
20170315 0805 11.5
20170315 0810 11.6
20170315 0815 11.6
20170315 0820 11.5
20170315 0825 11.6
20170315 0830 11.5
20170315 0835 11.5
20170315 0840 11.6
20170315 0845 11.7
20170315 0850 11.6
20170315 0855 11.6
20170315 0900 11.5
20170315 0905 11.6
20170315 0910 11.6
20170315 0915 11.5
20170315 0920 11.5
20170315 0925 11.3
20170315 0930 11.3
20170315 0935 11.3
20170315 0940 11.3
20170315 0945 11.5
20170315 0950 11.4
20170315 0955 11.4
20170315 1000 11.3
20170315 1005 11.4
20170315 1010 11.4
20170315 1015 11.3
20170315 1020 11.2
20170315 1025 11.2
20170315 1030 11.2
20170315 1035 11.2
20170315 1040 11.3
20170315 1045 11.2
20170315 1050 11.1
20170315 1055 11.1
20170315 1100 11.0
20170315 1105 10.9
20170315 1110 10.9
20170315 1115 10.9
20170315 1120 11.0
20170315 1125 11.1
20170315 1130 11.2
20170315 1135 11.1
20170315 1140 11.1
20170315 1145 10.9
20170315 1150 10.8
20170315 1155 10.7
20170315 1200 10.7
20170315 1205 10.8
20170315 1210 10.7
20170315 1215 10.7
20170315 1220 10.7
20170315 1225 10.6
20170315 1230 10.6
20170315 1235 10.7
20170315 1240 10.7
20170315 1245 10.7
20170315 1250 10.6
20170315 1255 10.7
20170315 1300 10.6
20170315 1305 10.6
20170315 1310 10.7
20170315 1315 10.6
20170315 1320 10.6
20170315 1325 10.6
20170315 1330 10.5
20170315 1335 10.5
20170315 1340 10.6
20170315 1345 10.5
20170315 1350 10.5
20170315 1355 10.6
20170315 1400 10.5
20170315 1405 10.6
20170315 1410 10.7
20170315 1415 10.6
20170315 1420 10.6
20170315 1425 10.6
20170315 1430 10.7
20170315 1435 10.7
20170315 1440 10.7
20170315 1445 10.8
20170315 1450 10.8
20170315 1455 10.8
20170315 1500 10.8
20170315 1505 10.8
20170315 1510 10.7
20170315 1515 10.8
20170315 1520 10.8
20170315 1525 10.9
20170315 1530 11.1
20170315 1535 11.2
20170315 1540 11.0
20170315 1545 11.2
20170315 1550 11.1
20170315 1555 11.1
20170315 1600 11.2
20170315 1605 11.3
20170315 1610 11.4
20170315 1615 11.5
